route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message
9512,c_5988_b_6309_d_31,t_540088_b_6309_tn_0,,Praça,0,12517,p_176685,,,,,,,,,,
9513,c_5988_b_6309_d_31,t_211479_b_6309_tn_0,,,1,12506,p_176714,,,,,,,,,,
9514,c_5988_b_6309_d_32,t_211513_b_6309_tn_0,,,0,12539,p_176717,,,,,,,,,,
9514,c_5988_b_6309_d_32,t_211482_b_6309_tn_0,,,0,12506,p_176715,,,,,,,,,,
9514,c_5988_b_6309_d_32,t_211511_b_6309_tn_0,,,0,12539,p_176716,,,,,,,,,,
9515,c_5988_b_6309_d_31,t_540197_b_6309_tn_0,,Praça,0,12507,p_176718,,,,,,,,,,
9515,c_5988_b_6309_d_31,t_540192_b_6309_tn_0,,Praça,0,12507,p_176718,,,,,,,,,,
9515,c_5988_b_6309_d_31,t_540195_b_6309_tn_0,,Praça,0,12507,p_176718,,,,,,,,,,
9515,c_5988_b_6309_d_31,t_540196_b_6309_tn_0,,Praça,0,12507,p_176718,,,,,,,,,,
9516,c_5988_b_6309_d_31,t_540193_b_6309_tn_0,,Linha Boemios,1,12507,p_176719,,,,,,,,,,
