stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding
2429759,,,Rua Vitorio Dal Monte com Rua Joao Farinon,,-29.21796072,-51.35944515,,,0,,America/Sao_Paulo,,,0
2429760,,,Rota do Sol Euclides Triches próximo ao Parque,,-29.21482614,-51.36093378,,,0,,America/Sao_Paulo,,,0
2429761,,,Rua Luciano Cortuis depois de Rua Brasilia,,-29.21331383,-51.35905087,,,0,,America/Sao_Paulo,,,0
2429762,,,Rua Luciano Cortuis antes Rua Brasilia,,-29.21330447,-51.35998964,,,0,,America/Sao_Paulo,,,0
2429763,,,Rua  Espumoso com Rua Esteio,,-29.21516559,-51.3332212,,,0,,America/Sao_Paulo,,,0
2429764,,,Rua Adelina Ângela Fae Guerra com Rua Alexandre Sachet,,-29.213610139415,-51.338504613544,,,0,,America/Sao_Paulo,,,0
2429765,,,Rua Adelina Ângela Fae Guerra com Rua Cachoeirinha,,-29.211560928977,-51.338584623384,,,0,,America/Sao_Paulo,,,0
2429766,,,Rua Antão de Jesus Batista com Rua Marechal Deodoro da Fonseca,,-29.218407866167,-51.340210928642,,,0,,America/Sao_Paulo,,,0
2429767,,,Rua Armindo Antônio Palavro com Rua Giovani Zanonatto,,-29.214398,-51.340057,,,0,,America/Sao_Paulo,,,0
2429768,,,Rua Armiro Antônio Palavro com Rua Alexandre Sachet,,-29.213912596248,-51.34006147778,,,0,,America/Sao_Paulo,,,0
2429769,,,Rua Armiro Antônio Palavro com Rua Domenico fin,,-29.215849,-51.34008,,,0,,America/Sao_Paulo,,,0
2429770,,,Rua Assis Brasil com Rua Pedro Padovan,,-29.218747,-51.341688,,,0,,America/Sao_Paulo,,,0
2429771,,,Rua Cachoeirinha com Rua José Leo Travi,,-29.211384,-51.335179,,,0,,America/Sao_Paulo,,,0
2429772,,,Rua Cachoeirinha com Rua José Leo Travi,,-29.211438,-51.335326,,,0,,America/Sao_Paulo,,,0
2429773,,,Rua Cachoeirinha com Rua Orlando Pedro Faé,,-29.21139415,-51.33662492,,,0,,America/Sao_Paulo,,,0
2429774,,,Rua Cachoeirinha com Rua Orlando Pedro Faé,,-29.21144565,-51.3367644,,,0,,America/Sao_Paulo,,,0
2429775,,,Rua Dante Sérgio Maccari com Rua Domenico Fin,,-29.215848355421,-51.340598463606,,,0,,America/Sao_Paulo,,,0
2429776,,,Rua Dante Sérgio Maccari com Rua Giovani Zanonatto,,-29.2147478076737,-51.3407863872186,,,0,,America/Sao_Paulo,,,0
2429777,,,Rua Domenico Fin com Rua Agostinho Rossi,,-29.216104,-51.341627,,,0,,America/Sao_Paulo,,,0
2429778,,,Rua Domenico Fin com Rua Ernesto Fetter,,-29.216476,-51.332697,,,0,,America/Sao_Paulo,,,0
2429780,,,Rua Domenico Fin com Rua Vacily Brambilla,,-29.2157938248068,-51.3429395549097,,,0,,America/Sao_Paulo,,,0
2429781,,,Rua Domenico fin entre Rua Adelina Ângela Fae Guerra e Rua Ernesto Fetter,,-29.21637,-51.337976,,,0,,America/Sao_Paulo,,,0
2429782,,,Rua Erechim com Rua Cachoeirinha,,-29.2115393,-51.33491099,,,0,,America/Sao_Paulo,,,0
2429783,,,Rua Ernesto Fetter com Rua Espumoso,,-29.21507897,-51.33264452,,,0,,America/Sao_Paulo,,,0
2429784,,,Rua Ernesto Fetter com Rua Treviso,,-29.21675981,-51.3325882,,,0,,America/Sao_Paulo,,,0
2429785,,,Rua Esmeralda com Rua Ernesto Fetter,,-29.214000662851,-51.332525682113,,,0,,America/Sao_Paulo,,,0
2429786,,,Rua Giovani Zanonatto com Rua Ãngelo Fae,,-29.214556163004,-51.339618832631,,,0,,America/Sao_Paulo,,,0
2429787,,,Rua Giovani Zanonatto com Rua Dantre Sérgio Maccari,,-29.2149650353578,-51.340702505504,,,0,,America/Sao_Paulo,,,0
2429788,,,Rua Herval com  Rua Luiz Rufatto,,-29.212930631095,-51.333657123398,,,0,,America/Sao_Paulo,,,0
2429789,,,Rua Herval com Rua Erechim,,-29.212939128643,-51.334455466275,,,0,,America/Sao_Paulo,,,0
2429790,,,Rua Padova com Rua Rovigo,,-29.21754871,-51.32755101,,,0,,America/Sao_Paulo,,,0
2429791,,,Rua Padre Oscar Bertholdo com Ãngelo Fae,,-29.210354418061,-51.338157395518,,,0,,America/Sao_Paulo,,,0
2429792,,,Rua Rovigo com Rua Beluno,,-29.21851084,-51.32754564,,,0,,America/Sao_Paulo,,,0
2429793,,,Rua Toscana com Rua Pedro Padovan,,-29.217638602167,-51.341961268356,,,0,,America/Sao_Paulo,,,0
2429794,,,Rua Treviso com Rua Horizontina,,-29.216979,-51.330871,,,0,,America/Sao_Paulo,,,0
2429795,,,Rua Treviso com Rua Horizontina,,-29.216934,-51.330762,,,0,,America/Sao_Paulo,,,0
2429796,,,Rua Treviso com Rua Trento,,-29.21688739,-51.32834226,,,0,,America/Sao_Paulo,,,0
2429797,,,Rua Domenico Fin com Rua Agostinho Rossi,,-29.21602357,-51.34161115,,,0,,America/Sao_Paulo,,,0
2429798,,,Rua Coronel Pena de Moraes com Rua Cerro Largo,,-29.226089,-51.363939,,,0,,America/Sao_Paulo,,,0
2429799,,,Rua Coronel Pena de Moraes com Rua Cerro Largo,,-29.22601678,-51.36379838,,,0,,America/Sao_Paulo,,,0
2429800,,,Rua Hilário Hilgert com Adolfo Bartelle,,-29.226962,-51.364786,,,0,,America/Sao_Paulo,,,0
2429801,,,Rua Independência com Rua Ludovico Merlin,,-29.223149603956,-51.362238652932,,,0,,America/Sao_Paulo,,,0
2429802,,,Rua Pedro Troes entre Rua Hilário Hilgert e Rua Catuípe,,-29.228132,-51.365136,,,0,,America/Sao_Paulo,,,0
2429803,,,Rua Hilário Hilgert com Adolfo Bartelle,,-29.22694021,-51.36487529,,,0,,America/Sao_Paulo,,,0
2429804,,,Rua Vitorio Dal Monte com rua Carlos Beltrami,,-29.21943785,-51.36004329,,,0,,America/Sao_Paulo,,,0
2429805,,,Rua Vittorio Dal Monte com Rua Jose Hilgert,,-29.22073003,-51.3604188,,,0,,America/Sao_Paulo,,,0
2429806,,,Rua 13 de Maio com Rua Joao Farinon,,-29.22278296,-51.3600862,,,0,,America/Sao_Paulo,,,0
2429807,,,Rua 13 de Maio com Rua Joao Farinon,,-29.22269401,-51.36006206,,,0,,America/Sao_Paulo,,,0
2429808,,,Rua 13 de Maio depois de Rua Emilio Theodomiro Denicol,,-29.22294916,-51.35900259,,,0,,America/Sao_Paulo,,,0
2429809,,,Rua 13 de Maio com Rua Afonso Menegotto,,-29.22362566,-51.35680318,,,0,,America/Sao_Paulo,,,0
2429810,,,Rua 13 de Maio com Rua Afonso Menegotto,,-29.22351096,-51.35674417,,,0,,America/Sao_Paulo,,,0
2429811,,,Rua 13 de Maio com Rua Carlos Maggioni,,-29.22398147,-51.35493368,,,0,,America/Sao_Paulo,,,0
2429812,,,Rua Luiz Busetti com Rua Independencia,,-29.22547489,-51.35328144,,,0,,America/Sao_Paulo,,,0
2429813,,,Rua Luiz Busetti com Rua Independencia,,-29.225351588297,-51.353456701733,,,0,,America/Sao_Paulo,,,0
2429814,,,Rua Independencia com Avenida Paulo Brolio,,-29.22579792,-51.35166407,,,0,,America/Sao_Paulo,,,0
2429815,,,Rua Independencia com Avenida Paulo Brolio,,-29.2258026,-51.35126442,,,0,,America/Sao_Paulo,,,0
2429816,,,Avenida Paulo Brolio com Rua 13 de Maio,,-29.22510739,-51.35129124,,,0,,America/Sao_Paulo,,,0
2429817,,,Rua 13 de Maio com Avenida Paulo Brolio,,-29.2248114916007,-51.3514820813729,,,0,,America/Sao_Paulo,,,0
2429818,,,Rua 13 de Maio com Avenida Paulo Brolio,,-29.22499269,-51.35091037,,,0,,America/Sao_Paulo,,,0
2429819,,,Rua 13 de Maio com Rua Carlos Fetter,,-29.22525018,-51.3503015,,,0,,America/Sao_Paulo,,,0
2429820,,,Rua 13 de Maio com Rua Tomas Edison,,-29.22550532,-51.34933859,,,0,,America/Sao_Paulo,,,0
2429821,,,Rua 13 de Maio com Rua Tomas Edison,,-29.22546787,-51.34896845,,,0,,America/Sao_Paulo,,,0
2429822,,,Rua 13 de Maio com Rua Tiradentes,,-29.22575345,-51.34839982,,,0,,America/Sao_Paulo,,,0
2429823,,,Rua Independencia (Praça),,-29.22669911,-51.34808332,,,0,,America/Sao_Paulo,,,0
2429824,,,Rua Tiradentes com Rua Independencia,,-29.22638077,-51.34857416,,,0,,America/Sao_Paulo,,,0
2429825,,,Rua 13 de Maio depois de Rua Rui Barbosa,,-29.22582133,-51.34767562,,,0,,America/Sao_Paulo,,,0
2429826,,,Rua Rui Barbosa com Rua 13 de Maio,,-29.22608817,-51.34729207,,,0,,America/Sao_Paulo,,,0
2429827,,,Rua 13 de Maio com Rua Pinheiro Machado,,-29.22609754,-51.34659201,,,0,,America/Sao_Paulo,,,0
2429828,,,Avenida Paulo Brolio com Rua Luiz Ornaghi,,-29.22676699,-51.35178074,,,0,,America/Sao_Paulo,,,0
2429829,,,Rua Coronel Pena de Moraes com Avenida Paulo Brolio,,-29.2275055,-51.35191888,,,0,,America/Sao_Paulo,,,0
2429830,,,Rua Tomas Edison com Rua da Republica,,-29.22705491,-51.34980664,,,0,,America/Sao_Paulo,,,0
2429831,,,Rua Tomas Edison com Rua da Republica,,-29.22698585,-51.34970739,,,0,,America/Sao_Paulo,,,0
2429832,,,Rua da Republica com Rua Rui Barbosa,,-29.22759093,-51.34769708,,,0,,America/Sao_Paulo,,,0
2429833,,,Rua Pinheiro Machado com Rua Coronel Pena de Moraes,,-29.22850615,-51.34726793,,,0,,America/Sao_Paulo,,,0
2429834,,,Rua Pinheiro Machado com Rua da Republica,,-29.22766116,-51.34698361,,,0,,America/Sao_Paulo,,,0
2429836,,,Praça da Emancipação,,-29.2244426,-51.34800285,,,0,,America/Sao_Paulo,,,0
2429837,,,Rua Julio de Castilhos com Rua Jose Dalla Riva,,-29.2250249383736,-51.3446457756665,,,0,,America/Sao_Paulo,,,0
2429838,,,Rua Julio de Castilhos com Rua Jose Dalla Riva,,-29.2250594,-51.34478956,,,0,,America/Sao_Paulo,,,0
2429839,,,Rua Vereador Cibelli com Rua 3 de Outubro,,-29.22411957,-51.34403586,,,0,,America/Sao_Paulo,,,0
2429840,,,Rua 3 de Outubro com Rua Vereador Cibelli,,-29.22418863,-51.34438723,,,0,,America/Sao_Paulo,,,0
2429841,,,Rua Julio de Castilhos com Rua Atfilio Zaniol,,-29.22353554,-51.34635597,,,0,,America/Sao_Paulo,,,0
2429842,,,Rua Julio de Castilhos com Rua Atfilio Zaniol,,-29.22328273,-51.34643644,,,0,,America/Sao_Paulo,,,0
2429843,,,Avenida Paulo Brolio antes Rua Alfonso Menegotto,,-29.22045146,-51.34972483,,,0,,America/Sao_Paulo,,,0
2429844,,,Rua Maria Mocelini com Rua Julio de Castilhos,,-29.22027355,-51.34878069,,,0,,America/Sao_Paulo,,,0
2429845,,,Avenida Santa Rita com Rua Giacomo Broilo,,-29.2199903,-51.34614944,,,0,,America/Sao_Paulo,,,0
2429846,,,Avenida Santa Rita antes Rua Giacomo Broilo,,-29.2206872513887,-51.3457838411746,,,0,,America/Sao_Paulo,,,0
2429847,,,Avenida Veneza y Rua Rovingo,,-29.21911012,-51.32768512,,,0,,America/Sao_Paulo,,,0
2429848,,,Avenida Veneza Com Francisco Baldinoti,,-29.21921663,-51.33545414,,,0,,America/Sao_Paulo,,,0
2429849,,,Avenida Veneza com Rua Angelo Venezon,,-29.21900946,-51.32968873,,,0,,America/Sao_Paulo,,,0
2429850,,,Avenida Veneza com Rua Ernesto Fetter,,-29.219073,-51.331926,,,0,,America/Sao_Paulo,,,0
2429851,,,Avenida Veneza com Rua Rovigo,,-29.21898956,-51.32768378,,,0,,America/Sao_Paulo,,,0
2429852,,,Avenida Veneza com Rua Rovigo,,-29.219144,-51.329697,,,0,,America/Sao_Paulo,,,0
2429853,,,ERS-122,,-29.2288479,-51.33115053,,,0,,America/Sao_Paulo,,,0
2429854,,,ERS-122 Em frente a Tramontina,,-29.22174363,-51.33256406,,,0,,America/Sao_Paulo,,,0
2429855,,,Esquina Rua Ernesto Fetter com Avenida Veneza,,-29.219213944547,-51.333608725767,,,0,,America/Sao_Paulo,,,0
2429856,,,Esquina Rua José Archiles Colombo com Avenida Veneza,,-29.22008745,-51.33906439,,,0,,America/Sao_Paulo,,,0
2429857,,,Rota do Sol Euclides Triches,,-29.21961353149,-51.327404143173,,,0,,America/Sao_Paulo,,,0
2429859,,,Rota do Sol Euclides Triches,,-29.219369,-51.327448,,,0,,America/Sao_Paulo,,,0
2429860,,,Rua 13 de Maio com Rua Barão do Rio Branco,,-29.22729249,-51.34201214,,,0,,America/Sao_Paulo,,,0
2429861,,,Rua 3 de Outubro com Rua Marechal Deodoro da Fonseca,,-29.22472233,-51.34138986,,,0,,America/Sao_Paulo,,,0
2429862,,,Rua Barão do Rio Branco com Rua 13 de Maio,,-29.22773489,-51.34161249,,,0,,America/Sao_Paulo,,,0
2429863,,,Rua Barão do Rio Branco com Rua 14 de Julho,,-29.226866341212,-51.341188494233,,,0,,America/Sao_Paulo,,,0
2429864,,,Rua Barão do Rio Branco com Rua Giácomo Brutomezzo,,-29.223924,-51.340328,,,0,,America/Sao_Paulo,,,0
2429865,,,Rua Barão do Rio Branco com Rua Humberto de Alencar Castelo Branco,,-29.22281339,-51.34007692,,,0,,America/Sao_Paulo,,,0
2429866,,,Rua Ernesto Fetter com Avenida Veneza,,-29.21938635,-51.33768439,,,0,,America/Sao_Paulo,,,0
2429867,,,Rua Lateral com Rua Marcos Benvenutti,,-29.21973046,-51.34301126,,,0,,America/Sao_Paulo,,,0
2429868,,,Rua Lateral com Rua Marechal Deodoro da Fonseca,,-29.22113266,-51.34029821,,,0,,America/Sao_Paulo,,,0
2429869,,,Rua Lateral em frente a Dorigon,,-29.221592,-51.337324,,,0,,America/Sao_Paulo,,,0
2429870,,,Rua Lateral na frente do posto de gasolina,,-29.22031803,-51.33073479,,,0,,America/Sao_Paulo,,,0
2429871,,,Rua Marechal Deodoro da Fonseca com Rua Assis Brasil,,-29.21927164,-51.34015337,,,0,,America/Sao_Paulo,,,0
2429872,,,Avenida das Industrios com Rua Bage,,-29.22485458,-51.32509947,,,0,,America/Sao_Paulo,,,0
2429873,,,Rua Bage antes Rua Guapore,,-29.22500908,-51.32393539,,,0,,America/Sao_Paulo,,,0
2429877,,,Avenida das Industrias com Rota do Sol Euclides Triches,,-29.21925994,-51.32547766,,,0,,America/Sao_Paulo,,,0
2429878,,,Avenida das Industrias com Rota do Sol Euclides Triches,,-29.21945658,-51.32557422,,,0,,America/Sao_Paulo,,,0
2429879,,,Rua Porto Alegre com Rua Ronda Alta,,-29.2289111,-51.32189959,,,0,,America/Sao_Paulo,,,0
2429880,,,Rua Porto Alegre com Rua Ronda Alta,,-29.22879874,-51.32198006,,,0,,America/Sao_Paulo,,,0
2429882,,,Rua Porto Alegre com Rua Arthur Pedrotini,,-29.227568203604,-51.320351534448,,,0,,America/Sao_Paulo,,,0
2429883,,,Rua Arthur Pedrotini com Acesso Viario Bertoni,,-29.2269415322742,-51.3201945531905,,,0,,America/Sao_Paulo,,,0
2429886,,,Rua bom Jesus com Rua Vacaria,,-29.2254351,-51.3199389,,,0,,America/Sao_Paulo,,,0
2429887,,,Rua bom Jesus com Rua Vacaria,,-29.22533211,-51.31980479,,,0,,America/Sao_Paulo,,,0
2429888,,,Rua Manoel Pasqual com Rua Arcangelo Milesi,,-29.22414357863,-51.31813951924,,,0,,America/Sao_Paulo,,,0
2429889,,,Rua Manoel Pasqual com Rua Arcangelo Milesi,,-29.22403062,-51.31814182,,,0,,America/Sao_Paulo,,,0
2429890,,,Rua Santo Augusto com Rua Manoel Pasqual,,-29.22433493,-51.31700188,,,0,,America/Sao_Paulo,,,0
2429892,,,Rua Joao Filho com Rua Sao Borja,,-29.225786082719,-51.316999932537,,,0,,America/Sao_Paulo,,,0
2429897,,,Rua Prefeito Joao Grande com Rua Millo Ornaghi,,-29.22506526,-51.31288737,,,0,,America/Sao_Paulo,,,0
2429899,,,Rua Jacomo Calabria com Rua Prefeito Giacomo Valentin Luchese,,-29.22578153,-51.31206393,,,0,,America/Sao_Paulo,,,0
2429900,,,Rua Prefeito Giacomo Valentin Luchese com Rua Millo Ornaghi,,-29.224747613643,-51.31204036151,,,0,,America/Sao_Paulo,,,0
2429912,,,Estrada para Garibaldi,,-29.231878119116,-51.382551044615,,,0,,America/Sao_Paulo,,,0
2429913,,,Estrada para Garibaldi,,-29.232016,-51.3946,,,0,,America/Sao_Paulo,,,0
2429914,,,Estrada para Garibaldi,,-29.231761229483,-51.388038889133,,,0,,America/Sao_Paulo,,,0
2429915,,,R. Alexandre Bartelle com R. Geovane Chies,,-29.23489375,-51.36250019,,,0,,America/Sao_Paulo,,,0
2429916,,,R. Alexandre Bartelle com R. Geovane Chies,,-29.23489843,-51.36234999,,,0,,America/Sao_Paulo,,,0
2429917,,,R. Alexandre Bartelle com R. Muçum,,-29.23175735,-51.36245728,,,0,,America/Sao_Paulo,,,0
2429918,,,R. Alexandre Bartelle com R. Muçum,,-29.2316684,-51.36257529,,,0,,America/Sao_Paulo,,,0
2429919,,,R. Alexandre Bartelle com R. Paim Filho ( Escola Vivian Maggioni),,-29.23331152,-51.36240363,,,0,,America/Sao_Paulo,,,0
2429920,,,R. Alexandre Bartelle com R. Paim Filho ( Escola Vivian Maggioni),,-29.23327173,-51.36251763,,,0,,America/Sao_Paulo,,,0
2429921,,,R. Alexandre Bartelle com R. Tercílio Mello,,-29.22970927,-51.36251092,,,0,,America/Sao_Paulo,,,0
2429922,,,R. Alexandre Bartelle com R. Tercílio Mello,,-29.22966948,-51.36264235,,,0,,America/Sao_Paulo,,,0
2429923,,,R. Papa João XXIII (TRILHOS),,-29.22916623,-51.36195838,,,0,,America/Sao_Paulo,,,0
2429924,,,R. Papa João XXIII com R. Hilário Hilgert,,-29.22996675,-51.36493027,,,0,,America/Sao_Paulo,,,0
2429925,,,R. Papa João XXIII com R. Hilário Hilgert,,-29.22988014,-51.36502147,,,0,,America/Sao_Paulo,,,0
2429926,,,Rua Alexandre Bartelle com Rua Honório Pandolfo,,-29.23711726,-51.36233792,,,0,,America/Sao_Paulo,,,0
2429927,,,Rua Alexandre Bartelle com Rua Honório Pandolfo,,-29.23715588,-51.36240765,,,0,,America/Sao_Paulo,,,0
2429928,,,Rua Carazinho (Condomínio Nova Vicenza),,-29.2291873,-51.36642158,,,0,,America/Sao_Paulo,,,0
2429929,,,Rua Carazinho (Condomínio Nova Vicenza),,-29.22921305,-51.36628211,,,0,,America/Sao_Paulo,,,0
2429930,,,Rua Carazinho com Rua Papa João XXIII,,-29.23061745,-51.36637598,,,0,,America/Sao_Paulo,,,0
2429931,,,Rua Carazinho com Rua Papa João XXIII,,-29.23074853,-51.36631697,,,0,,America/Sao_Paulo,,,0
2429932,,,Rua Papa João XXIII (TRILHOS),,-29.22929731,-51.36397541,,,0,,America/Sao_Paulo,,,0
2429933,,,Rua Bortolo Grendene em frente Rua Pedro Fagherazzi,,-29.233071673196,-51.347105951148,,,0,,America/Sao_Paulo,,,0
2429934,,,Rua Bortolo Grendene esquina com Rua Pedro Fagherazzi,,-29.233162734048,-51.347663053992,,,0,,America/Sao_Paulo,,,0
2429935,,,Rua José Rizzo com Rua Ary Zanonatto,,-29.23328577,-51.35987699,,,0,,America/Sao_Paulo,,,0
2429936,,,Rua José Rizzo com Rua Giovani Chies,,-29.23510206,-51.35983676,,,0,,America/Sao_Paulo,,,0
2429937,,,Rua Paim Filho em Frente Rua Edvino Blauth,,-29.23234016,-51.35755956,,,0,,America/Sao_Paulo,,,0
2429938,,,Rua Paim Filho esquina com Rua 7 de Setembro,,-29.23146945,-51.35551572,,,0,,America/Sao_Paulo,,,0
2429939,,,Rua Papa João XXIII em frente Super Lazzari,,-29.23076257,-51.35626137,,,0,,America/Sao_Paulo,,,0
2429940,,,Rua Papa João XXIII entre Rua Armando Antonello e Rua Emilio Weissheimer,,-29.23068533,-51.35621041,,,0,,America/Sao_Paulo,,,0
2429941,,,Rua Pedro Mandelli entre Rua José Rizzo e Rua Theodoro Portolan,,-29.235784877455,-51.360328781469,,,0,,America/Sao_Paulo,,,0
2429942,,,Rua Pinheiro Machado esquina com Rua Rômulo Noro,,-29.22972332,-51.34760857,,,0,,America/Sao_Paulo,,,0
2429943,,,Rua Rui Barbosa esquina Rua 11 de Dezembro,,-29.23005803,-51.34866402,,,0,,America/Sao_Paulo,,,0
2429944,,,Rua Santo Leonardelli com Rua Paim Filho,,-29.23117921,-51.35626942,,,0,,America/Sao_Paulo,,,0
2429945,,,Rua Theodoro Portolan em frente Rua Maximiliano Dorigon,,-29.23664915,-51.36096328,,,0,,America/Sao_Paulo,,,0
2429946,,,Avenida Pedro Grendene (Antiga Estação Férrea),,-29.2305554810329,-51.3421646190786,,,0,,America/Sao_Paulo,,,0
2429947,,,Avenida Pedro Grendene (Clube 1° de Maio),,-29.23492886,-51.33823425,,,0,,America/Sao_Paulo,,,0
2429948,,,Avenida Pedro Grendene (Medi Tricot),,-29.235363,-51.336157,,,0,,America/Sao_Paulo,,,0
2429949,,,Avenida Pedro Grendene com Rua Bortolo Grendene,,-29.2334777,-51.34216771,,,0,,America/Sao_Paulo,,,0
2429950,,,Avenida Pedro Grendene com Rua Cristóvāo Farias de Lima,,-29.23498152,-51.3385655,,,0,,America/Sao_Paulo,,,0
2429951,,,Avenida Pedro Grendene com Rua Nataly Valentini,,-29.2311558,-51.34239301,,,0,,America/Sao_Paulo,,,0
2429952,,,ERS 122,,-29.22931838,-51.33072674,,,0,,America/Sao_Paulo,,,0
2429953,,,ERS 122,,-29.233956243002,-51.332250792186,,,0,,America/Sao_Paulo,,,0
2429954,,,ERS 122,,-29.22933944,-51.33093059,,,0,,America/Sao_Paulo,,,0
2429955,,,ERS 122 com Rua Francisco Barreta,,-29.234258,-51.332381,,,0,,America/Sao_Paulo,,,0
2429956,,,Rodoviária,,-29.23448883,-51.33312196,,,0,,America/Sao_Paulo,,,0
2429957,,,Rua Angelo Rigatti entre Avenida Pedro Grendene e Rua Silveira Martins,,-29.234861,-51.335106,,,0,,America/Sao_Paulo,,,0
2429958,,,Rua Camilo Brasileiro com Rio Grande (Escola São Pio X),,-29.231078,-51.334396,,,0,,America/Sao_Paulo,,,0
2429959,,,Rua Carlos Egger com São Gerônimo,,-29.231254917237,-51.337425210535,,,0,,America/Sao_Paulo,,,0
2429960,,,Rua Carlos Egger com São Gerônimo,,-29.231174633733,-51.337439269203,,,0,,America/Sao_Paulo,,,0
2429961,,,Rua Francisco Barreta com Ambrosio Cirippa,,-29.234361,-51.326448,,,0,,America/Sao_Paulo,,,0
2429962,,,Rua Francisco Barreta com Joco Roso,,-29.234305952975,-51.328291733044,,,0,,America/Sao_Paulo,,,0
2429963,,,Rua Francisco Barreta com Joco Roso,,-29.234211504413,-51.328289368369,,,0,,America/Sao_Paulo,,,0
2429964,,,Rua Francisco Barreta com Modesto Piccoli,,-29.23335599,-51.32793188,,,0,,America/Sao_Paulo,,,0
2429965,,,Rua Francisco Barreta com Reinaldo Scherner,,-29.23412721,-51.33045316,,,0,,America/Sao_Paulo,,,0
2429966,,,Rua Francisco Barreta com Reinaldo Scherner,,-29.23418456,-51.33045852,,,0,,America/Sao_Paulo,,,0
2429967,,,Rua Francisco Barreta entre Rua João Magioni e ERS-122,,-29.234138,-51.331644,,,0,,America/Sao_Paulo,,,0
2429968,,,Rua General Osório com Rua Silveira Martins,,-29.23347887,-51.33767769,,,0,,America/Sao_Paulo,,,0
2429969,,,1372 Rua Carlos Egger,,-29.231362723797,-51.339380912316,,,0,,America/Sao_Paulo,,,0
2429970,,,Rua Nataly Valentini com Getúlio Vargas,,-29.23135242,-51.34059191,,,0,,America/Sao_Paulo,,,0
2429971,,,Rua Ranieri Petrin (Escola José Fanton),,-29.23725184,-51.33919984,,,0,,America/Sao_Paulo,,,0
2429972,,,Rua Ranieri Petrin com Avenida Pedro Grendene,,-29.23525068,-51.33792177,,,0,,America/Sao_Paulo,,,0
2429973,,,Rua São Gerônimo com Rua Camilo Brasileiro,,-29.23004984,-51.33710101,,,0,,America/Sao_Paulo,,,0
2429974,,,Rua São Gerônimo com Rua Planalto,,-29.22959575,-51.33271024,,,0,,America/Sao_Paulo,,,0
2429975,,,Rua São Gerônimo entre Rua Dom Pedro II e Rua Serafim Sperafico,,-29.22932425408,-51.335600194898,,,0,,America/Sao_Paulo,,,0
2429976,,,Rua Silveira Martins com Angelo Rigatti,,-29.23415764,-51.33480906,,,0,,America/Sao_Paulo,,,0
2429977,,,Rua Silveira Martins com Rua Dom Pedro II,,-29.2338124,-51.33670807,,,0,,America/Sao_Paulo,,,0
2429978,,,stop,,-29.23368601,-51.34177744,,,0,,America/Sao_Paulo,,,0
2429979,,,Rua Alberto Matte com Rua André Colombo,,-29.23188374,-51.32530063,,,0,,America/Sao_Paulo,,,0
2429980,,,Rua Aléssio Caduro (entre Rua Arthur Pedrotoni e Rua Domingos Roncatto),,-29.2326854,-51.31933942,,,0,,America/Sao_Paulo,,,0
2429981,,,Rua Aléssio Caduro (entre Rua Ronda Alfa e Rua Arthur Pedrotoni,,-29.23257188,-51.32104665,,,0,,America/Sao_Paulo,,,0
2429982,,,Rua Aléssio Cauduro com Rua Rua João Batista Molon,,-29.232732,-51.317635,,,0,,America/Sao_Paulo,,,0
2429983,,,Rua André Colombo com Rua Alberto Matte,,-29.231771,-51.325225,,,0,,America/Sao_Paulo,,,0
2429984,,,Rua Arthur Pedrotini (entre Rua Canela e Rua Encantado),,-29.230182916344,-51.320363622465,,,0,,America/Sao_Paulo,,,0
2429985,,,Rua Domingos Roncatto com Rua Arthur Pedrotoni,,-29.23316523,-51.32030636,,,0,,America/Sao_Paulo,,,0
2429986,,,Rua Domingos Roncatto com Rua João Batista Molon,,-29.23326939,-51.31756246,,,0,,America/Sao_Paulo,,,0
2429987,,,Rua Encantado (entre Rua Ronda Alta e Rua Antônio Benvenutti),,-29.230404759751,-51.321641693159,,,0,,America/Sao_Paulo,,,0
2429988,,,Rua Francisco Barreta com Rua Alberto Matte,,-29.234403178849,-51.325808161596,,,0,,America/Sao_Paulo,,,0
2429989,,,Rua Pedro Arosi com Rua Alberto Mate,,-29.233166769369,-51.32527820335,,,0,,America/Sao_Paulo,,,0
2429990,,,Rua Pedro Arosi com Rua Carlos Barreta,,-29.2333829,-51.32280618,,,0,,America/Sao_Paulo,,,0
2429991,,,Rua Porto Alegre (entre Rua Bom Princípio e Avenida das Indústrias),,-29.2311810677952,-51.3240180108942,,,0,,America/Sao_Paulo,,,0
2429992,,,Rua Porto Alegre com Avenida das Indústrias,,-29.230933653335,-51.324020293698,,,0,,America/Sao_Paulo,,,0
2429993,,,Rua Raimundo Rossi (entre a Rua Ambrosio Crippa e a Rua Alberto Matte),,-29.236271680857,-51.325610399793,,,0,,America/Sao_Paulo,,,0
2429994,,,Desvio Blauth,,-29.239811674043,-51.456935483706,,,0,,America/Sao_Paulo,,,0
2429995,,,Desvio Blauth,,-29.237395339867,-51.457561621905,,,0,,America/Sao_Paulo,,,0
2429996,,,Desvio Blauth,,-29.248654,-51.473958,,,0,,America/Sao_Paulo,,,0
2429997,,,Estrada para Garibald ou Estrada Morro do Macaco VRS-313,,-29.239238008164,-51.407275911561,,,0,,America/Sao_Paulo,,,0
2429998,,,Estrada para Garibaldi ou Estrada Morro do Macaco VRS-313,,-29.243669910931,-51.435564223497,,,0,,America/Sao_Paulo,,,0
